sekse,cgebland,lnvgalguz,leeftijd,lftinsz1inclvtt,delcuziv,dichtheid,dum1120,dum21plus,lft2,rec4
1,1,0.0,31.81385932,31.81385932,1,0.0,0,0,11.79766865,0
1,2,0.0,22.27789185,22.27789185,4,0.0,0,0,168.24012,0
0,1,0.0,60.76256731,60.76256731,7,0.0,0,0,650.9608552999998,0
0,1,0.0,24.38681807,24.38681807,8,0.0,0,0,117.9790186,0
0,6,0.0,18.87748118,18.87748118,4,0.0,0,0,268.0146046,0
0,1,0.693147181,64.96358278,62.75427789,7,0.558206014,0,0,882.9782539999999,0
0,1,1.609437912,21.00197629,14.88843258,5,0.7498717509999999,0,0,202.9672209,0
0,1,0.0,39.62491444,15.91186342,4,1.172941293,0,1,19.15184125,1
0,1,0.0,36.16222549,15.14552995,4,1.242691679,0,1,0.834651645,1
0,1,0.693147181,29.72878771,27.08555784,7,0.52391003,0,0,30.46868953,0
0,1,1.609437912,25.34428474,18.36866755,5,0.7081868290000001,0,0,98.09611003,1
0,4,0.0,30.6091718,30.6091718,6,0.0,0,0,21.52459812,0
0,3,0.0,20.94198187,20.94198187,6,0.0,0,0,204.6802601,1
0,1,1.609437912,25.77752019,15.36632225,7,0.592058167,0,0,89.70197365,0
0,1,0.693147181,56.21176088,53.34274029,7,0.508392904,0,0,439.4527398,0
0,1,0.0,52.69267625,52.69267625,1,0.0,0,0,304.2946528,0
1,1,0.0,42.78882520000001,42.78882520000001,8,0.0,0,0,56.85450177,0
0,1,0.0,39.21759066,19.76461711,1,1.289321516,0,1,15.75262671,1
0,1,1.098612289,36.92120747,16.36065512,7,0.304568551,0,0,2.797506132,1
0,1,0.0,23.80094133,23.80094133,1,0.0,0,0,131.0496395,1
0,1,0.0,31.90143737,13.59379268,4,1.327011876,0,1,11.20371706,1
1,1,1.098612289,51.94095099,48.74743326,4,0.6905986999999999,0,0,278.6334875,1
0,3,2.079441542,42.02328796,37.54760074,7,1.130653949,0,0,45.89595285,1
0,1,0.0,20.1888264,20.1888264,1,0.0,0,0,226.797768,0
0,3,1.791759469,31.67693361,26.78545124,6,0.92123984,0,0,12.75703493,0
0,1,1.386294361,76.55578371,56.16057219,4,0.374457329,0,0,1706.280719,0
0,1,0.0,20.3879501,20.3879501,4,0.0,0,0,220.8398896,1
0,1,0.693147181,29.24029574,27.41233532,7,0.594652619,0,0,36.10011384,0
0,1,0.0,25.217610500000006,16.99967025,4,1.232386901,1,0,100.6214079,1
1,7,1.609437912,40.14777277,28.83504449,6,0.569971116,0,0,24.00157272,0
0,1,0.0,21.92429462,21.92429462,7,0.0,0,0,177.5379871,0
0,7,0.693147181,50.58726899,43.94703998,8,0.36178188,0,0,235.2737611,1
1,6,0.0,29.14715948,29.14715948,8,0.0,0,0,37.22797635,0
0,1,1.386294361,56.71457906,36.93086927,8,0.379926068,0,0,460.7868498,1
0,1,0.0,19.6599332,19.6599332,8,0.0,0,0,243.0075543,1
0,7,0.0,27.88227242,27.88227242,4,0.0,0,0,54.26326491,0
1,1,0.0,26.42690119,26.42690119,5,0.0,0,0,77.82294812,0
0,1,0.0,52.64288625,52.64288625,8,0.0,0,0,302.5600539,0
1,1,0.0,23.85550283,23.85550283,7,0.0,0,0,129.80341,0
0,5,0.0,37.26488706,19.79484546,7,0.8706228890000001,1,0,4.065281364,1
0,6,0.0,24.80497573,24.80497573,1,0.0,0,0,109.0699725,1
0,1,0.0,23.37577002,23.37577002,4,0.0,0,0,140.9648699,0
0,1,0.693147181,18.35728953,11.7197696,5,0.361846038,0,0,285.3174766,0
0,1,0.0,21.07727248,21.07727248,8,0.0,0,0,200.8274526,0
0,1,1.386294361,20.7123498,17.82773402,4,0.8787930070000001,0,0,211.3035227,1
0,1,1.098612289,25.76865161,22.22420995,4,0.663398877,0,0,89.87004288,0
0,1,0.0,29.40707155,15.51251936,4,1.5108652530000002,0,1,34.12383758,1
0,1,0.0,37.59890486,17.65760625,4,0.817640157,1,0,5.523778881,1
0,1,0.0,57.71115674,57.71115674,8,0.0,0,0,504.5649831,0
0,1,0.693147181,44.46817248,34.06905573,7,0.296185913,0,0,84.99991249,0
0,1,0.0,45.73027268,18.8496514,7,0.708619002,1,0,109.8647751,1
0,1,1.609437912,45.80644523,19.09650924,1,0.379937564,0,0,111.4674039,1
0,7,0.0,35.75085558,29.27583847,2,1.368541344,1,0,0.25222774600000003,1
0,1,0.0,25.28134291,11.69062286,4,1.52651507,0,1,99.34686722,1
0,1,2.397895273,46.58375675,20.80766598,8,0.611119883,0,0,128.4850356,0
0,1,1.791759469,21.67396694,14.61188661,4,0.7875197279999999,0,0,184.2715526,1
1,1,0.0,58.61993726,58.61993726,7,0.0,0,0,546.2178733,0
0,1,0.0,18.0559721,18.0559721,7,0.0,0,0,295.5875812,1
1,1,0.0,44.0164271,44.0164271,4,0.0,0,0,76.87421744,0
0,1,2.197224577,26.8293247,16.65863488,7,0.846262306,0,0,70.88474851,0
0,1,1.791759469,18.77891855,14.21930362,8,0.948336893,0,0,271.2514866,0
0,1,0.0,36.56086765,15.75085558,4,0.801191005,1,0,1.721960376,1
0,1,0.0,33.33333333,15.50064545,1,0.862199692,1,0,3.668371944,1
0,5,0.693147181,19.20425035,17.49711062,1,0.607777562,0,0,257.42220719999995,1
0,1,0.693147181,21.44010951,18.56703067,5,0.508126483,0,0,190.6753146,1
0,1,0.0,61.65092402,61.65092402,8,0.0,0,0,697.0809833,0
1,1,0.0,61.53154628,61.53154628,4,0.0,0,0,690.7915426,0
0,1,0.693147181,20.6954141,18.6302742,8,0.571182442,0,0,211.7961737,0
1,1,0.0,32.98667047,32.98667047,7,0.0,0,0,5.116473463999999,0
0,1,0.0,45.75732068,45.75732068,5,0.0,0,0,110.4325215,0
0,1,0.0,54.57940702,54.57940702,8,0.0,0,0,373.678833,0
0,1,0.0,28.74646263,13.53033063,4,0.929159737,1,0,42.27821661,1
0,1,0.0,30.43104523,30.43104523,8,0.0,0,0,23.20914972,0
0,1,0.0,32.09464414,15.29089665,1,0.8867645120000001,1,0,9.94764428,1
1,1,0.0,59.67693361,59.67693361,5,0.0,0,0,596.7418816,0
0,1,2.397895273,24.23819302,12.93360712,1,0.901501594,0,0,121.2297836,0
0,1,0.693147181,29.2857543,27.69846741,7,0.621695474,0,0,35.55591965,0
0,1,0.0,55.49623546,55.49623546,7,0.0,0,0,409.9654144,0
0,7,0.0,19.85846478,19.85846478,4,0.0,0,0,236.857271,0
0,1,0.693147181,34.5601606,30.63586936,7,0.450638336,0,0,0.47399394,0
0,1,2.079441542,28.26060924,13.94820265,2,0.6761254659999999,0,0,48.83247297,1
0,1,0.0,63.20876112,63.20876112,8,0.0,0,0,781.7687772999999,1
0,1,1.098612289,22.39629753,19.0261614,7,0.676499555,0,0,165.1825211,0
0,6,0.693147181,62.00136893,45.42094456,7,0.238498319,0,0,715.7088916,1
0,1,1.609437912,34.94045175,27.36001404,8,0.6827713259999999,0,0,0.094975546,1
0,1,0.693147181,42.2477755,22.19852574,8,0.217962454,0,0,48.98799886,0
0,7,0.0,40.21252719,40.21252719,7,0.0,0,0,24.64024777,0
0,1,1.098612289,51.41392299,43.72916961,7,0.479883981,0,0,261.3166076,0
0,5,0.693147181,40.16551804,22.30527036,1,0.230264138,0,0,24.1757607,0
0,1,0.0,57.25285215,28.48733744,4,1.068766322,0,1,484.1856704,1
0,1,0.693147181,22.80747877,19.60219152,4,0.487643193,0,0,154.782313,1
0,1,1.386294361,34.90708283,19.7492823,8,0.430893067,0,0,0.116656366,0
0,4,1.386294361,30.91307324,19.119826100000004,6,0.4842506720000001,0,0,18.79707649,1
1,1,0.0,40.57768652,40.57768652,1,0.0,0,0,28.398813800000006,0
0,1,0.0,47.52361396,47.52361396,7,0.0,0,0,150.6751632,0
0,1,0.0,31.18838898,31.18838898,8,0.0,0,0,16.48557968,0
0,1,0.0,66.10140404,66.10140404,8,0.0,0,0,951.8934946,0
0,1,0.0,25.73853525,25.73853525,5,0.0,0,0,90.4419549,0
0,1,1.945910149,27.93296509,19.54227238,1,0.7993312840000001,0,0,53.51899371,0
0,1,1.098612289,55.66530804,53.09747173,7,0.74870811,0,0,416.840629,1
0,7,0.0,22.21100385,22.21100385,4,0.0,0,0,169.979768,0
0,1,0.0,52.89256857,52.89256857,8,0.0,0,0,311.3084705,0
0,1,0.0,19.21697467,19.21697467,4,0.0,0,0,257.0140614,0
0,1,0.693147181,20.96919918,19.97044148,4,0.707326493,0,0,203.9022238,0
0,1,0.693147181,23.23887748,22.68668118,5,0.802650865,0,0,144.23422219999995,1
0,5,0.0,26.08600641,26.08600641,5,0.0,0,0,83.9537218,0
0,1,0.0,18.19467624,18.19467624,4,0.0,0,0,290.8374333,1
0,1,1.386294361,23.20833514,17.24649039,4,0.656445174,0,0,144.96876709999995,1
0,4,0.693147181,59.98555657,30.9802273,8,0.182557972,0,0,611.9153989,0
0,1,0.0,33.78055609,33.78055609,8,0.0,0,0,2.155249135,0
1,1,0.0,25.47022587,25.47022587,4,0.0,0,0,95.61724151,0
0,1,0.0,71.92881588,71.92881588,4,0.0,0,0,1345.435833,0
0,1,2.302585093,24.82188018,16.31573104,7,0.973013673,0,0,108.7171696,1
0,6,0.0,29.66735113,29.66735113,8,0.0,0,0,31.15070479,0
1,1,0.0,20.43258042,20.43258042,1,0.0,0,0,219.5154072,0
0,6,0.0,26.69678303,26.69678303,4,0.0,0,0,73.13413411,0
0,1,0.0,40.05996498,40.05996498,1,0.0,0,0,23.14891765,0
0,1,0.0,60.15284813,60.15284813,8,0.0,0,0,620.2199423,1
0,1,0.693147181,50.55715264,26.20668923,5,0.198612715,0,0,234.3507804,0
0,1,0.0,26.47227926,26.47227926,7,0.0,0,0,77.02438097,1
0,1,1.609437912,39.31399061,24.75227631,8,0.506992199,0,0,16.52713432,1
0,6,0.693147181,37.41273101,35.36502947,7,0.57281421,0,0,4.6833211630000005,0
0,1,0.693147181,54.84837244,31.883011,8,0.204271608,0,0,384.1497949,0
0,4,0.0,31.60301164,31.60301164,6,0.0,0,0,13.29055348,1
0,1,1.098612289,33.47489426,17.80419541,7,0.346368265,0,0,3.146148324,0
0,1,0.0,20.29295003,20.29295003,8,0.0,0,0,223.6724462,0
0,1,0.0,20.57917652,13.63374236,1,1.327410355,1,0,215.1929467,1
0,1,0.0,36.49046426,19.67990614,1,1.381658439,0,1,1.5421454469999998,0
0,1,0.0,21.85082782,21.85082782,7,0.0,0,0,179.50117759999995,1
0,1,0.0,39.24338495,14.16837782,4,1.141897811,0,1,15.95804498,1
0,1,0.0,38.24229979,38.24229979,4,0.0,0,0,8.962042236,0
0,1,1.098612289,32.50667408,32.10556506,8,1.194755486,0,0,7.518337465,0
0,1,0.0,25.81948497,25.81948497,7,0.0,0,0,88.90882823,1
0,1,1.609437912,28.49887073,20.36339623,6,0.661705037,0,0,45.55928762,0
0,1,0.693147181,40.86032303,29.34968312,8,0.282722412,0,0,31.49106752,0
0,1,1.791759469,25.61258518,19.73455358,8,0.852614902,0,0,92.85341326,1
0,1,0.0,18.83346696,18.83346696,7,0.0,0,0,269.45766860000003,1
0,1,2.197224577,35.84442908,19.14257662,5,0.672257468,0,0,0.354973234,1
0,1,0.0,34.50949001,16.7001065,1,1.3444732869999998,0,1,0.546332021,1
0,1,1.791759469,48.82011135,34.54072553,4,0.5720474489999999,0,0,184.1850308,1
0,1,1.098612289,39.07072601,36.68516132,7,0.7685983359999999,0,0,14.60839668,1
0,6,1.791759469,39.75359343,17.90184501,7,0.467762374,0,0,20.29467051,0
1,1,0.0,36.10355509,36.10355509,1,0.0,0,0,0.7308921620000001,0
0,6,0.0,56.22724162,56.22724162,8,0.0,0,0,440.102029,1
0,4,1.386294361,46.32700183,35.57572544,7,0.50526371,0,0,122.730261,0
0,1,1.386294361,22.50513347,20.62165681,8,1.02000525,0,0,162.39677450000005,1
0,1,1.098612289,21.63557181,19.38613282,1,0.784532255,0,0,185.3154287,1
0,1,0.0,49.51945788,49.51945788,7,0.0,0,0,203.6564492,0
0,4,1.609437912,47.60027379,24.56673511,7,0.407963337,0,0,152.56303569999997,1
1,6,0.0,29.63460193,29.21560575,8,0.0,0,0,31.51734226,0
0,1,0.0,28.65693063,28.65693063,4,0.0,0,0,43.45053716,1
1,7,2.079441542,48.02388493,32.84052019,4,0.65767996,0,0,163.2070676,1
0,1,1.945910149,25.93795168,21.04601956,8,1.009129165,0,0,86.68878238,0
0,1,0.0,35.96167009,15.70431211,4,1.264692128,0,1,0.508422214,1
0,1,1.609437912,40.73769533,26.00638879,7,0.504251965,0,0,30.1298077,1
0,1,0.0,40.83778234,40.83778234,4,0.0,0,0,31.23859289,0
0,1,0.0,35.02444492,35.02444492,5,0.0,0,0,0.050260194,1
0,1,0.0,27.06091718,15.72733579,4,1.660331688,0,1,67.03868663,1
0,1,1.098612289,23.53328786,18.24503765,5,0.5639623229999999,0,0,137.2493064,1
0,1,0.693147181,45.64916233,40.75366926,1,0.411850819,0,0,108.171015,0
0,2,0.0,31.16236739,17.30378239,7,1.5126927730000002,0,1,16.69756482,1
0,3,1.098612289,35.4400885,31.13248007,3,0.613854664,0,0,0.036655297,1
0,1,0.693147181,50.70773443,23.20429022,1,0.187305845,0,0,238.98382400000003,0
0,6,0.0,34.41478439,34.41478439,7,0.0,0,0,0.6953031190000001,0
0,7,1.386294361,22.29493532,19.95877969,4,0.948281933,0,0,167.79827759999995,1
0,5,1.609437912,30.48154388,18.53798768,1,0.555908339,0,0,22.72513656,0
0,1,1.386294361,57.79329227,30.40999316,7,0.325109148,0,0,508.2616716,1
0,1,0.0,45.97941371,45.97941371,7,0.0,0,0,115.1496595,1
0,6,2.302585093,51.42116970000001,27.74065404,5,0.6038709529999999,0,0,261.5509507,0
0,1,1.386294361,24.93086927,16.76993434,6,0.5722564920000001,0,0,106.4562438,0
0,1,0.0,59.06913073,59.06913073,5,0.0,0,0,567.4161230000002,0
0,1,0.0,35.79971896,35.79971896,7,0.0,0,0,0.303695984,1
0,1,1.098612289,22.3694184,13.379876800000002,7,0.447447636,0,0,165.8741629,1
0,1,0.0,53.24885153,53.24885153,1,0.0,0,0,324.0078752,0
0,1,0.0,20.91718001,20.91718001,7,0.0,0,0,205.3905382,0
1,1,0.693147181,56.54173923,43.67815439,7,0.268572924,0,0,453.3963827,0
0,1,0.0,39.42275008,39.42275008,7,0.0,0,0,17.42325531,1
1,1,0.0,38.70416239,38.70416239,4,0.0,0,0,11.94068493,0
0,6,0.0,41.94661191,41.94661191,5,0.0,0,0,44.86292451,0
0,2,2.079441542,26.85010267,15.47305838,6,0.7520393190000001,0,0,70.5353079,0
0,7,0.0,32.42026326,32.42026326,6,0.0,0,0,7.999674076,0
0,1,1.098612289,41.18864866,29.79446545,7,0.401703894,0,0,35.28378876,0
0,1,0.0,42.35379677,42.35379677,4,0.0,0,0,50.48335545,0
1,1,0.0,19.3180284,19.3180284,8,0.0,0,0,253.7841557,0
0,1,1.945910149,49.89291077,21.66461328,7,0.453078929,0,0,214.4548781,0
1,6,0.0,26.09359257,26.09359257,4,0.0,0,0,83.81476105,1
0,1,1.609437912,39.80413137,17.05282224,1,0.410380031,0,0,20.75256743,1
0,1,1.609437912,41.80150582,33.46939317,1,0.654696485,0,0,42.94014514,0
0,1,0.0,22.55103398,22.55103398,7,0.0,0,0,161.22901509999997,0
0,1,0.0,30.09425685,14.1087173,7,1.414815422,0,1,26.56759115,1
0,7,1.098612289,19.8851117,19.34515644,4,1.13962232,0,0,236.0377797,0
0,5,1.098612289,30.25598905,18.86585596,1,0.401769544,0,0,24.92649136,0
0,4,1.609437912,48.52625678,33.85787034,1,0.505263421,0,0,176.2952993,0
0,1,0.0,33.66024866,33.66024866,7,0.0,0,0,2.522964102,0
0,1,2.397895273,27.35112936,15.315537300000004,1,0.875859852,0,0,62.37056010000001,1
0,1,0.0,48.85167798,22.04517454,7,0.7095627809999999,1,0,185.0428389,0
0,1,2.079441542,26.82937156,16.26753673,7,0.7781004020000001,0,0,70.88395934,1
0,1,1.098612289,31.83993143,23.32663092,5,0.45851061,0,0,11.61924487,0
0,1,0.693147181,33.84831451,18.73624937,4,0.249129063,0,0,1.960891236,0
0,1,0.0,18.73401929,18.73401929,5,0.0,0,0,272.73245860000003,0
0,1,0.693147181,29.53167139,27.85688081,7,0.611441776,0,0,32.68364748,0
0,2,0.0,33.92197125,33.92197125,8,0.0,0,0,1.76003079,0
1,1,0.0,53.0949576,53.0949576,7,0.0,0,0,318.4913099,0
0,1,0.0,20.08487337,20.08487337,7,0.0,0,0,229.9395991,0
0,1,1.386294361,30.48870637,18.95335704,1,0.489206712,0,0,22.65689941,0
0,1,0.0,38.20670773,38.20670773,6,0.0,0,0,8.750207477,0
0,1,0.0,19.10746064,19.10746064,4,0.0,0,0,260.5374377,0
0,1,0.0,26.23134839,26.23134839,7,0.0,0,0,81.31141762,0
0,1,0.0,20.77207392,20.77207392,7,0.0,0,0,209.5707562,1
1,7,0.0,24.22176591,24.22176591,4,0.0,0,0,121.5917927,0
0,7,0.0,20.46958923,20.46958923,1,0.0,0,0,218.4201281,0
0,1,1.386294361,18.28884326,13.45000412,5,0.7167989690000001,0,0,287.6344604,0
0,1,0.0,40.45241346,16.11772758,7,0.7433720979999999,1,0,27.07933344,1
0,2,0.0,26.73511294,26.73511294,4,0.0,0,0,72.48002001,0
0,7,0.0,38.42597251,23.20602327,1,1.447820472,0,1,10.09548779,1
0,1,0.0,38.14373717,19.17590691,4,1.304890353,0,1,8.381629448,1
0,1,0.0,18.65571526,18.65571526,5,0.0,0,0,275.32491150000004,1
0,1,0.0,38.11070462,38.11070462,5,0.0,0,0,8.191455236,0
0,1,1.098612289,23.7182319,15.48926503,1,0.465520118,0,0,132.9501443,0
0,4,0.0,33.4245038,33.4245038,8,0.0,0,0,3.327446524,0
0,1,1.098612289,48.6114446,35.44504424,7,0.375738106,0,0,178.5647398,0
0,1,0.0,30.33538672,15.55916863,1,0.942025301,1,0,24.13998676,1
0,7,0.0,22.52703628,22.52703628,4,0.0,0,0,161.83901740000005,0
1,1,0.0,19.01711157,19.01711157,4,0.0,0,0,263.4622806,0
0,3,0.0,45.09355594,45.09355594,7,0.0,0,0,96.92251221,0
0,1,0.0,41.73305955,41.73305955,8,0.0,0,0,42.0477906,1
0,7,1.945910149,43.55646817,41.70841889,6,1.4514493169999998,0,0,69.02012902,1
0,4,0.0,48.85147159,15.13327341,5,0.989602695,0,1,185.037224,0
0,1,0.693147181,34.13502713,30.9546919,7,0.489096376,0,0,1.240117539,0
0,1,1.791759469,41.39908114,17.99717738,7,0.4526610720000001,0,0,37.82801512,1
0,6,0.0,26.83609897,26.83609897,7,0.0,0,0,70.77072491,1
1,7,0.0,20.72826831,20.72826831,6,0.0,0,0,210.8409842,0
0,1,1.386294361,40.50641506,14.87988022,4,0.335662869,0,0,27.64427461,0
0,1,1.098612289,41.21560575,29.44843911,1,0.395792659,0,0,35.6047665,0
0,1,1.098612289,39.07328079,37.11588492,7,0.82235676,0,0,14.62793249,1
0,1,1.609437912,38.53269983,19.92799947,1,0.451699793,0,0,10.7850964,0
0,1,2.079441542,48.99931554,26.37627034,8,0.544353575,0,0,189.0812765,1
0,1,2.397895273,48.56691944,18.66412946,6,0.568854443,0,0,177.37675980000003,0
0,1,1.098612289,42.15443487,28.96972564,1,0.3754955370000001,0,0,47.69010267,0
0,1,0.0,26.39177707,13.77863725,4,1.014109533,1,0,78.44389298,1
0,1,2.197224577,22.06487686,14.26409705,4,0.953420347,0,0,173.81142,1
0,1,0.693147181,27.70978782,26.67616726,4,0.7012373479999999,0,0,56.83418328,0
0,7,0.0,19.18872585,19.18872585,5,0.0,0,0,257.9206103,0
0,1,1.098612289,26.25738285,13.83983573,5,0.386081003,0,0,80.84257519,1
0,1,2.079441542,33.20830402,19.21304545,1,0.6832380440000001,0,0,4.162941413,1
0,1,0.693147181,20.04928131,17.87816564,3,0.5615571460000001,0,0,231.0202848,1
0,6,0.0,36.84599589,16.65434634,4,0.812796147,1,0,2.551568938,0
0,6,0.693147181,29.11156742,20.83490449,7,0.32832512,0,0,37.66357115,1
0,1,0.0,26.67214237,26.67214237,8,0.0,0,0,73.55618766,0
0,1,1.386294361,36.10962535,34.02432289,5,0.986079101,0,0,0.7413082209999999,1
0,1,0.0,19.05521681,19.05521681,7,0.0,0,0,262.2267206,1
0,1,1.386294361,48.67297291,23.95619439,4,0.341548471,0,0,180.2129082,1
0,1,2.197224577,53.50855578,27.08746565,1,0.540135392,0,0,333.4247883999999,0
0,1,2.397895273,35.11916708,17.68651608,8,0.736556557,0,0,0.016761366,1
1,1,0.0,23.8071468,23.8071468,7,0.0,0,0,130.90760120000002,0
0,1,1.386294361,49.79329227,32.22285896,4,0.401929246,0,0,211.5471198,1
0,6,0.0,33.01574264,33.01574264,6,0.0,0,0,4.985798337,0
0,7,0.0,32.44900753,32.44900753,6,0.0,0,0,7.837901507000001,0
0,1,0.0,43.01955665,43.01955665,5,0.0,0,0,60.38725793,0
1,7,0.0,25.46475017,25.46475017,4,0.0,0,0,95.72435877,0
1,5,0.0,49.31861463,49.31861463,8,0.0,0,0,197.9643894,0
1,3,0.0,49.3853525,21.92637019,4,1.093024195,0,1,199.8468446,1
0,1,1.386294361,36.40674966,21.71937029,8,0.437305992,0,0,1.341234719,1
1,1,0.0,55.2881588,55.2881588,4,0.0,0,0,401.5826032,0
0,6,0.0,31.67331597,31.67331597,4,0.0,0,0,12.78289025,1
0,4,2.397895273,39.80871327,15.09924709,7,0.623668013,0,0,20.79433417,0
0,4,0.0,33.45379877,33.45379877,4,0.0,0,0,3.2214291060000004,1
0,1,0.0,68.15331964,68.15331964,4,0.0,0,0,1082.718418,0
1,1,0.0,34.45435049,34.45435049,1,0.0,0,0,0.630884346,0
1,1,0.0,33.13031536,33.13031536,4,0.0,0,0,4.487268663,1
0,1,0.0,21.96303901,21.96303901,8,0.0,0,0,176.5070015,0
0,1,0.0,37.55904204,37.55904204,4,0.0,0,0,5.337990969,0
0,7,0.0,30.09672564,30.09672564,4,0.0,0,0,26.54214713,0
0,4,0.0,44.97684041,26.02254538,5,1.305332839,0,1,94.63802388,1
0,6,0.0,27.35500149,27.35500149,4,0.0,0,0,62.30941484,0
0,1,1.791759469,35.0224506,17.97125257,4,0.526298324,0,0,0.051158376,1
1,1,0.0,45.44388464,45.44388464,4,0.0,0,0,103.9431607,0
0,1,0.0,22.24648795,22.24648795,1,0.0,0,0,169.0557701,0
0,1,0.0,44.68720055,15.08207918,4,1.054004355,0,1,89.08656163,1
0,6,0.0,18.97563373,18.97563373,6,0.0,0,0,264.81049790000003,0
0,1,0.693147181,33.40041847,17.09021282,8,0.240352634,0,0,3.415896099,0
1,7,0.0,25.07049966,25.07049966,4,0.0,0,0,103.5943937,0
0,1,0.693147181,28.73100616,19.58039414,1,0.313872947,0,0,42.47945666,0
0,1,0.0,27.10746064,27.10746064,4,0.0,0,0,66.27868364,1
0,7,0.0,34.41478439,34.41478439,4,0.0,0,0,0.6953031190000001,0
0,1,0.0,53.89185489,53.89185489,1,0.0,0,0,347.569731,0
1,1,0.0,49.2128679,49.2128679,7,0.0,0,0,194.9998626,1
0,7,0.0,50.09719370000001,50.09719370000001,7,0.0,0,0,220.4797617,0
0,1,0.0,19.399037,19.399037,4,0.0,0,0,251.2096862,0
0,3,0.0,37.05695734,37.05695734,7,0.0,0,0,3.270037745,0
0,1,1.386294361,30.7290756,20.72041071,4,0.522027403,0,0,20.42639708,0
0,1,0.693147181,38.16248637,24.52928553,7,0.261414897,0,0,8.490542808999999,0
0,1,2.197224577,23.3748285,14.79982065,7,0.914061515,0,0,140.98722780000003,1
0,4,0.693147181,35.42792383,27.24243783,7,0.32995060600000004,0,0,0.032145282000000004,1
0,1,1.945910149,55.75565962,37.00846918,7,0.551217463,0,0,420.5381501,0
0,1,0.0,24.21355236,24.21355236,7,0.0,0,0,121.7729997,1
0,4,0.0,23.33205428,23.33205428,7,0.0,0,0,142.0048431,0
1,1,0.0,60.183436,60.183436,4,0.0,0,0,621.7444121,0
0,1,0.0,49.43533032,49.43533032,1,0.0,0,0,201.2623872,0
0,5,2.197224577,47.45790554,20.21665355,8,0.532234497,0,0,149.0663416,0
0,1,0.0,19.32761579,19.32761579,1,0.0,0,0,253.4787818,0
0,1,0.693147181,48.0,36.93086927,7,0.287847197,0,0,162.59736619999995,1
0,6,1.386294361,42.65297741,29.67023513,3,0.4631956270000001,0,0,54.82431954,0
0,1,0.0,38.31348392,38.31348392,7,0.0,0,0,9.393312522999999,0
0,5,0.693147181,33.15811088,31.3605354,5,0.59787321,0,0,4.370281773,1
1,7,0.0,18.37919233,18.37919233,6,0.0,0,0,284.5780207,1
0,6,0.0,52.99931554,52.99931554,1,0.0,0,0,315.0867386000001,0
0,2,0.0,25.41283631,25.41283631,1,0.0,0,0,96.74289215,1
1,2,0.693147181,26.91581109,19.90235325,4,0.35325638600000003,0,0,69.43591723,1
0,1,0.0,38.45490725,14.66477929,1,0.7514924709999999,1,0,10.28019601,0
0,6,0.0,22.41350033,22.41350033,7,0.0,0,0,164.7406248,0
0,1,1.098612289,24.31227083,17.83162218,5,0.517065271,0,0,119.6040125,1
0,4,0.0,44.3833198,18.34772188,5,1.12142819,0,1,83.44250713,1
0,1,0.0,24.11498973,24.11498973,5,0.0,0,0,123.9580073,0
1,1,1.791759469,39.69791711,36.22749008,8,1.057573347,0,0,19.79613111,0
0,6,0.693147181,35.88767257,28.856481800000005,7,0.352866174,0,0,0.408371866,0
0,1,1.791759469,31.50444901,19.22245038,7,0.613554699,0,0,14.01891207,1
1,1,1.791759469,57.86173854,26.03696099,4,0.390287019,0,0,511.3525522,0
0,1,1.386294361,38.65132323,35.65702344,4,0.86664313,0,0,11.57830235,0
1,1,0.0,24.73374401,24.73374401,5,0.0,0,0,110.5628857,0
1,1,1.791759469,29.18115513,18.85010267,4,0.664278012,0,0,36.814285,0
0,1,0.0,46.4888104,18.72416153,1,1.087201193,0,1,126.341593,0
0,6,0.0,50.28072994,50.28072994,7,0.0,0,0,225.9639451,0
0,2,0.0,39.99172738,39.99172738,1,0.0,0,0,22.49694646,0
0,1,1.945910149,32.58042437,15.53767869,7,0.576665954,0,0,7.119336099,0
0,4,0.0,47.87986162,47.87986162,7,0.0,0,0,159.54794209999997,1
0,1,0.693147181,30.17208498,16.45448323,5,0.260664253,0,0,25.77133748,0
0,1,0.693147181,42.00351003,18.91307324,8,0.203740638,0,0,45.6283667,0
0,1,0.693147181,41.40055714,19.45790554,7,0.208774857,0,0,37.84617342,0
0,1,0.0,46.57357974,46.57357974,1,0.0,0,0,128.25442379999998,0
0,7,1.098612289,47.44790006,46.29651868,7,0.964175952,0,0,148.8221224,1
0,1,0.693147181,20.91718001,18.33238751,7,0.528163018,0,0,205.3905382,1
0,1,0.0,36.97484999,36.97484999,4,0.0,0,0,2.979825875,0
0,1,1.791759469,55.97318091,30.17761097,1,0.431969917,0,0,429.5068956,0
0,1,1.098612289,26.01168406,15.64227891,7,0.419417094,0,0,85.32122146,0
0,1,0.693147181,26.11830076,19.34056211,1,0.358569485,0,0,83.36296271,0
0,1,2.079441542,30.58480182,25.77526387,4,1.097686248,0,0,21.75131913,1
0,1,1.098612289,39.01169753,18.97604381,7,0.308345057,0,0,14.16065637,0
0,1,0.0,37.52774514,37.52774514,7,0.0,0,0,5.194353177,0
0,1,1.945910149,49.37675352,19.43600274,6,0.440362371,0,0,199.6037959,1
0,1,0.0,26.0862423,26.0862423,6,0.0,0,0,83.94939918,0
1,1,0.0,19.78645246,19.78645246,4,0.0,0,0,239.0790202,0
0,1,1.386294361,36.73648186,28.42322471,1,0.5675574520000001,0,0,2.213694911,0
